OBSERVE_COST,BERNOULLI,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.233,0.892,0.05,0.284,0.972,14.87751721148758,-20.984684693871664,6.280603589883365
0.241,0.892,0.054,0.292,0.97,16.58859754298764,-30.38316719818711,5.739225004691148
0.249,0.892,0.046,0.304,0.99,16.11807694537502,-19.806403434546922,6.135332241642411
0.257,0.892,0.044,0.306,0.978,14.546915904224418,-16.536098204526144,5.752068945843567
0.265,0.892,0.054,0.292,0.99,14.678423419692809,-18.26982476700775,5.6988468877323575
0.273,0.892,0.058,0.276,0.988,19.35402985441851,-15.895640622863175,5.513932493554952
0.281,0.892,0.042,0.3,0.992,13.305704365082821,-32.431460699327815,5.309974711548868
0.289,0.892,0.044,0.284,0.996,13.263451350814407,-12.102232878183518,5.1045921869652195
0.297,0.892,0.042,0.3,0.998,13.437676344227338,-14.696842085501133,4.923916085178153
0.305,0.892,0.058,0.306,0.988,11.679546949853084,-24.524469119464754,4.673048402556236
0.313,0.892,0.054,0.284,0.988,12.377648907089265,-15.813225532518109,4.210267879480205
0.321,0.892,0.05,0.3,0.994,11.756374344035226,-12.559491497027688,4.513885179127224
0.329,0.892,0.05,0.31,0.998,14.857488363939193,-12.357692087140865,4.2305904199337965
0.337,0.892,0.058,0.306,0.994,14.355580668790958,-17.381303771752577,3.7008905660680806
0.345,0.892,0.05,0.288,0.994,10.389017426117451,-14.334929465600581,3.680530393860937
0.353,0.892,0.056,0.296,0.994,12.331295252947722,-25.064049428855697,3.421763532640023
0.361,0.892,0.05,0.31,0.99,11.325354805618481,-16.99429258815711,3.5381397982726943
0.369,0.892,0.056,0.308,0.994,15.239676375413337,-15.16559127187973,3.131270699248268
0.377,0.892,0.086,0.346,0.998,11.681394515230828,-24.511010361753748,3.0674450075211466
0.385,0.892,0.042,0.296,0.994,11.597668911737712,-25.686411099958658,2.992446394813225
0.393,0.892,0.05,0.326,0.998,10.513490767427587,-26.549276062427943,3.0658353768674536
0.401,0.892,0.072,0.348,0.998,12.088303263758304,-26.524328936251067,2.9066127030588618
